,Q43,Q44,Q44A,Q45A1,Q45A3,Q47,Q47B,Q47C,Q48,Q49
29170,0,3,0,3,3,0,0,0,2,0
29171,2,3,0,3,3,0,0,0,1,0
29172,2,3,0,3,3,0,0,0,1,0
29173,2,3,0,3,3,2,1,3,2,0
29174,2,3,0,3,2,0,0,0,2,0
29175,2,3,0,3,3,3,1,2,1,0
29176,2,3,0,3,3,0,0,0,1,0
29177,2,2,2,3,3,2,1,3,2,0
29178,2,3,0,3,3,2,1,3,2,0
29179,2,3,0,3,2,2,1,3,0,0
29180,0,2,2,3,2,1,1,3,0,0
29181,0,3,0,3,3,2,1,3,0,0
29182,0,3,0,3,2,2,1,3,0,0
29183,2,3,0,3,2,2,1,3,1,0
29184,2,3,0,3,2,1,1,3,1,0
29185,0,3,0,3,3,3,1,3,0,0
29186,2,3,0,3,2,0,0,0,0,1
29187,2,3,0,3,3,0,0,0,0,0
29188,0,3,0,3,3,2,1,2,2,0
29189,0,3,0,3,3,3,2,3,0,0
29190,2,3,0,3,3,0,0,0,0,0
29191,2,3,0,3,3,3,2,3,0,0
29192,2,3,0,3,2,0,0,0,0,0
29193,2,2,3,3,2,2,1,2,0,1
29194,2,3,0,3,3,3,2,2,1,0
29195,2,3,0,2,2,1,1,3,0,1
29196,0,3,0,3,2,2,1,2,0,1
29197,0,3,0,3,3,2,1,2,1,1
29198,0,1,3,3,2,2,1,2,2,2
29199,2,3,0,2,3,0,0,0,1,0
29200,2,3,0,3,2,1,1,3,1,2
29201,0,3,0,3,2,1,1,2,1,1
29202,2,3,0,3,3,0,0,0,1,1
29203,0,3,0,3,2,0,0,0,0,1
29204,0,3,0,3,2,2,1,3,1,2
29205,2,3,0,3,2,2,1,2,1,2
29206,2,3,0,3,2,0,0,0,0,2
29207,0,3,0,3,3,0,0,0,1,2
29208,2,3,0,3,3,1,1,3,1,1
29209,2,3,0,3,3,2,1,2,1,2
29210,0,3,0,3,3,0,0,0,1,2
29211,0,2,3,2,2,1,1,3,1,2
29212,0,3,0,3,2,0,0,0,1,1
29213,2,3,0,3,3,1,1,3,2,2
29214,2,3,0,3,3,2,1,3,1,1
29215,2,3,0,3,2,2,1,2,1,2
29216,2,3,0,3,2,0,0,0,1,2
29217,0,3,0,2,2,2,1,2,0,2
29218,0,3,0,2,2,1,1,3,2,2
29219,0,3,0,3,3,0,0,0,2,1
29220,2,2,3,3,2,2,1,3,1,2
29221,0,2,2,3,2,2,1,3,1,1
29222,0,2,3,3,2,2,1,2,1,1
29223,0,2,3,3,2,2,1,3,1,2
29224,0,2,3,3,2,0,0,0,0,2
29225,0,3,0,2,2,1,1,3,2,2
29226,1,3,0,2,2,2,1,2,1,2
29227,0,3,0,3,3,2,1,2,1,2
29228,0,1,2,2,2,1,1,1,2,1
29229,1,3,0,2,2,3,2,1,1,1
29230,1,3,0,2,2,2,1,3,2,2
29231,0,3,0,3,2,0,0,0,2,2
29232,0,3,0,3,2,2,1,3,1,2
29233,2,3,0,3,3,2,1,3,0,2
29234,2,2,2,3,2,0,0,0,1,2
29235,0,3,0,2,2,1,1,3,2,2
29236,2,3,0,3,3,1,1,2,2,0
29237,0,3,0,3,2,1,1,1,1,0
29238,0,3,0,2,2,2,1,3,0,1
29239,2,2,3,3,2,0,0,0,1,1
29240,2,3,0,3,0,0,0,0,1,1
29241,2,2,3,3,2,2,1,3,1,2
29242,0,3,0,3,3,2,1,2,1,0
29243,0,1,3,3,0,2,1,2,0,1
29244,2,3,0,3,3,0,0,0,1,2
29245,2,3,0,3,3,3,2,3,0,0
29246,2,3,0,3,2,1,1,1,2,1
29247,2,3,0,3,2,1,1,2,1,1
29248,0,3,0,3,3,0,0,0,1,0
29249,2,3,0,3,2,1,1,3,1,2
29250,2,3,0,3,2,1,1,1,2,1
29251,2,3,0,3,2,0,0,0,0,0
29252,2,3,0,3,2,1,1,1,1,2
29253,2,3,0,3,2,0,0,0,0,0
29254,2,3,0,2,2,2,1,3,1,2
29255,0,3,0,3,2,1,1,3,0,0
29256,0,2,3,2,2,2,1,3,1,2
29257,2,3,0,3,2,2,1,2,1,2
29258,0,3,0,3,1,3,2,1,0,0
29259,2,3,0,3,2,0,0,0,1,1
29260,0,3,0,3,2,1,1,3,1,2
29261,2,3,0,2,2,1,1,3,2,2
29262,2,2,2,3,2,2,1,3,0,2
29263,0,3,0,3,1,2,2,2,0,2
29264,0,3,0,3,1,2,1,2,1,1
29265,0,2,3,2,2,2,1,3,1,2
29266,0,2,2,3,2,2,1,2,1,1
29267,2,3,0,3,2,1,1,3,2,2
29268,2,3,0,2,2,2,1,3,1,2
29269,2,2,3,3,3,2,1,3,0,2
29270,2,3,0,3,2,1,1,3,1,2
29271,2,3,0,3,2,2,1,1,1,0
29272,2,3,0,3,2,2,1,2,2,2
29273,1,2,2,2,1,2,1,2,0,1
29274,1,3,0,2,3,2,1,2,0,1
29275,0,2,2,1,2,2,1,2,0,1
29276,1,2,2,1,3,2,1,3,0,0
29277,1,2,2,2,1,0,0,0,0,0
29278,1,3,0,1,2,0,0,0,0,1
29279,0,2,1,2,1,0,0,0,1,0
29280,0,3,0,3,2,1,1,3,2,2
29281,0,3,0,3,2,1,1,3,0,1
29282,2,3,0,2,3,2,1,3,0,1
29283,0,3,0,3,2,2,1,2,0,2
29284,2,3,0,3,3,0,0,0,0,0
29285,0,3,0,2,3,1,1,3,0,2
29286,1,3,0,2,3,2,1,3,1,2
29287,0,3,0,2,3,0,0,0,0,2
29288,2,3,0,3,2,0,0,0,0,0
29289,0,1,1,3,2,2,1,2,0,1
29290,1,3,0,2,1,1,1,3,0,2
29291,0,3,0,1,1,2,1,2,1,2
29292,0,3,0,2,3,0,0,0,1,0
29293,1,3,0,2,3,3,2,2,0,1
29294,0,2,2,2,3,2,1,3,1,2
29295,0,3,0,2,1,0,0,0,0,1
29296,0,3,0,2,3,1,1,3,0,1
29297,0,3,0,3,2,0,0,0,0,1
29298,0,3,0,2,1,0,0,0,1,1
29299,0,2,2,2,1,0,0,0,0,1
29300,1,3,0,1,1,0,0,0,0,0
29301,1,3,0,2,2,0,0,0,0,0
29302,0,3,0,1,2,1,1,3,1,1
29303,0,3,0,2,0,0,0,0,0,1
29304,0,3,0,3,2,2,1,3,0,1
29305,0,3,0,2,3,0,0,0,1,1
29306,0,3,0,3,3,3,1,2,0,1
29307,1,3,0,3,2,2,1,3,0,1
29308,0,3,0,3,3,0,0,0,0,1
29309,0,3,0,3,1,2,1,3,1,2
29310,0,3,0,3,2,2,1,3,1,1
29311,0,3,0,3,2,1,1,3,2,2
29312,0,3,0,3,2,2,1,3,0,2
29313,0,3,0,2,1,2,1,2,0,2
29314,0,2,1,2,2,2,1,3,1,1
29315,0,3,0,2,1,1,1,3,2,2
29316,0,3,0,3,2,0,0,0,0,2
29317,0,3,0,2,1,2,1,3,1,2
29318,1,3,0,3,3,0,0,0,0,1
29319,0,3,0,3,1,2,1,3,1,2
29320,0,3,0,3,2,2,1,3,0,2
29321,0,3,0,1,1,0,0,0,1,0
29322,2,3,0,2,3,0,0,0,0,1
29323,1,3,0,2,1,0,0,0,1,1
29324,0,3,0,3,1,2,1,2,0,1
29325,0,3,0,3,2,2,1,3,0,2
29326,0,3,0,3,2,1,1,3,2,2
29327,0,3,0,2,3,1,1,3,2,2
29328,0,3,0,2,3,2,1,3,1,2
29329,0,2,1,3,2,0,0,0,1,2
29330,0,1,1,3,1,2,1,3,1,1
29331,0,3,0,3,1,0,0,0,0,1
29332,0,3,0,2,1,2,1,2,0,1
29333,0,3,0,3,1,2,1,3,0,2
29334,0,3,0,3,2,1,1,3,1,2
29335,0,2,1,2,2,0,0,0,0,2
29336,0,3,0,2,1,2,1,1,1,1
29337,0,3,0,3,2,0,0,0,0,1
29338,0,3,0,3,1,0,0,0,1,2
29339,0,3,0,2,1,2,1,3,0,1
29340,0,3,0,3,1,2,1,3,1,2
29341,0,3,0,2,1,2,1,3,1,2
29342,0,3,0,2,1,0,0,0,0,2
29343,0,3,0,2,2,2,1,3,1,1
29344,1,3,0,2,1,0,0,0,0,2
29345,1,3,0,3,2,0,0,0,0,0
29346,2,3,0,2,3,0,0,0,0,1
29347,0,2,2,3,1,1,1,3,1,0
29348,0,2,3,3,3,2,1,3,2,1
29349,0,2,2,2,1,2,1,3,2,0
29350,0,3,0,2,3,3,1,3,2,0
29351,0,3,0,3,1,3,2,3,1,1
29352,0,3,0,3,1,0,0,0,1,0
29353,0,3,0,3,1,3,2,2,1,0
29354,0,2,3,3,2,1,1,3,2,2
29355,0,2,3,2,1,2,1,3,1,1
29356,0,2,2,3,2,2,1,3,2,1
29357,1,2,2,3,3,2,1,2,2,1
29358,0,3,0,2,1,2,1,3,1,1
29359,0,3,0,3,2,0,0,0,1,1
29360,0,3,0,2,2,2,1,3,2,2
29361,0,3,0,1,1,3,2,3,1,1
29362,0,3,0,2,1,1,1,3,2,2
29363,0,2,2,3,2,1,1,3,1,2
29364,0,3,0,2,2,2,1,3,1,2
29365,0,3,0,1,1,0,0,0,2,1
29366,0,2,2,3,1,2,1,2,0,2
29367,0,2,2,3,2,2,1,2,0,1
29368,0,2,3,3,2,2,1,2,2,1
29369,0,2,3,3,2,2,1,3,2,1
29370,0,3,0,3,2,3,2,2,2,1
29371,0,2,3,3,2,0,0,0,2,2
29372,0,2,2,3,3,2,1,2,0,0
29373,2,3,0,3,3,2,1,2,0,2
29374,0,2,2,2,3,0,0,0,0,0
29375,2,2,2,3,3,0,0,0,0,0
29376,0,1,2,3,3,3,1,2,1,1
29377,2,3,0,2,3,0,0,0,0,0
29378,2,3,0,3,3,2,1,2,0,1
29379,0,3,0,3,3,2,1,2,0,0
29380,2,3,0,3,2,2,1,3,0,1
29381,2,3,0,2,3,2,1,3,0,0
29382,0,3,0,3,3,2,1,3,0,0
29383,2,3,0,2,3,0,0,0,0,0
29384,2,3,0,2,3,2,1,3,0,0
29385,2,3,0,3,3,2,1,3,0,1
29386,2,3,0,3,3,2,1,3,0,1
29387,1,3,0,3,3,0,0,0,0,0
29388,2,3,0,2,3,1,1,2,0,1
29389,0,3,0,3,3,0,0,0,0,0
29390,0,3,0,2,3,0,0,0,0,0
29391,2,3,0,3,2,2,1,2,0,1
29392,0,3,0,2,3,0,0,0,0,0
29393,2,3,0,2,3,2,1,2,0,1
29394,0,3,0,2,3,0,0,0,0,1
29395,0,3,0,1,2,2,1,3,2,1
29396,0,3,0,2,2,3,2,3,2,1
29397,0,1,3,2,2,0,0,0,2,1
29398,1,2,3,1,2,2,1,3,2,1
29399,0,2,3,2,3,2,1,3,2,2
29400,1,3,0,1,2,2,1,3,2,1
29401,1,3,0,1,2,0,0,0,2,1
29402,0,2,2,2,2,0,0,0,2,1
29403,1,3,0,1,2,0,0,0,2,1
29404,0,2,1,1,1,2,1,3,2,1
29405,1,2,2,2,1,0,0,0,1,1
29406,0,3,0,1,1,2,1,3,2,1
29407,2,2,3,1,2,0,0,0,2,1
29408,0,3,0,1,2,0,0,0,0,2
29409,2,3,0,1,2,2,1,3,2,1
29410,2,3,0,1,2,1,1,3,2,1
29411,0,3,0,1,2,3,2,3,2,1
29412,0,3,0,2,2,2,1,2,2,1
29413,0,3,0,2,2,2,1,3,2,1
29414,2,1,3,2,2,0,0,0,2,1
29415,2,1,3,2,2,0,0,0,2,1
29416,0,3,0,1,2,2,1,2,2,1
29417,0,2,3,2,2,0,0,0,2,1
29418,2,2,3,1,2,2,1,3,2,1
29419,2,2,3,1,2,0,0,0,2,2
29420,2,3,0,2,2,2,1,3,2,1
29421,0,2,3,2,2,2,1,3,2,2
29422,0,3,0,3,2,2,1,3,2,1
29423,0,3,0,2,3,2,1,3,2,1
29424,0,3,0,3,1,0,0,0,2,0
29425,1,3,0,2,1,1,1,3,2,1
29426,0,3,0,3,2,2,1,2,1,1
29427,0,3,0,3,1,0,0,0,1,1
29428,0,3,0,3,1,2,1,3,1,2
29429,0,3,0,2,2,2,1,3,2,2
29430,2,3,0,2,1,2,1,3,2,1
29431,2,3,0,1,1,0,0,0,2,1
29432,0,3,0,2,3,2,1,3,2,0
29433,0,3,0,2,2,3,2,2,2,1
29434,2,2,2,2,2,2,2,3,2,1
29435,2,1,3,2,2,2,1,3,2,1
29436,2,1,3,2,2,3,2,3,2,1
29437,2,1,3,1,3,0,0,0,2,1
29438,0,3,0,2,2,3,2,2,2,0
29439,2,2,3,2,3,2,1,3,2,2
29440,0,3,0,3,3,1,1,3,1,2
29441,2,3,0,3,2,0,0,0,1,2
29442,2,2,3,2,3,2,1,3,1,2
29443,0,3,0,2,3,2,1,3,2,1
29444,1,3,0,3,2,2,1,2,2,1
29445,0,3,0,3,2,2,1,3,1,1
29446,2,3,0,3,2,0,0,0,1,1
29447,0,3,0,3,3,0,0,0,1,1
29448,0,3,0,3,3,2,1,3,1,1
29449,0,3,0,3,3,3,2,2,2,1
29450,0,2,2,3,3,0,0,0,1,1
29451,2,3,0,1,2,0,0,0,1,1
29452,1,3,0,2,3,2,1,3,0,2
29453,0,3,0,3,2,3,1,1,1,2
29454,0,3,0,2,2,2,1,2,2,0
29455,2,3,0,2,1,3,1,1,1,1
29456,2,3,0,1,2,2,1,3,0,2
29457,0,3,0,3,2,0,0,0,0,2
29458,1,3,0,1,2,2,1,2,1,2
29459,2,3,0,3,3,2,1,3,0,0
29460,0,3,0,3,3,1,1,3,2,1
29461,0,3,0,3,3,3,2,3,0,0
29462,0,2,2,3,3,2,1,2,0,1
29463,0,3,0,3,2,1,1,3,1,0
29464,2,3,0,3,3,0,0,0,0,0
29465,2,2,3,3,3,3,1,2,2,0
29466,2,3,0,3,3,0,0,0,2,0
29467,2,3,0,3,3,0,0,0,2,0
29468,2,3,0,3,3,3,2,2,0,0
29469,2,3,0,3,2,0,0,0,0,0
29470,2,2,3,3,2,2,1,2,0,1
29471,2,3,0,3,3,0,0,0,0,0
29472,0,3,0,3,3,1,1,3,1,1
29473,0,3,0,3,3,0,0,0,0,1
29474,2,3,0,3,3,1,1,3,1,0
29475,0,3,0,3,3,0,0,0,0,0
29476,2,3,0,3,3,2,1,3,0,0
29477,0,3,0,3,3,3,2,3,0,0
29478,2,3,0,3,3,2,1,3,1,0
29479,2,3,0,3,3,2,1,3,2,1
29480,0,3,0,3,3,3,2,2,0,0
29481,0,3,0,3,3,0,0,0,2,0
29482,2,3,0,3,3,0,0,0,1,0
29483,2,3,0,3,3,1,1,3,1,0
29484,0,3,0,3,2,0,0,0,0,0
29485,2,3,0,3,3,2,1,3,1,0
29486,0,3,0,3,3,2,2,2,1,0
29487,2,3,0,3,3,2,1,2,1,0
29488,2,3,0,3,3,0,0,0,2,0
29489,0,3,0,3,2,1,1,3,1,0
29490,0,3,0,3,3,1,1,3,2,1
29491,0,3,0,3,3,0,0,0,0,1
29492,2,2,3,3,3,2,1,3,2,0
29493,2,3,0,3,2,0,0,0,0,1
29494,2,3,0,3,2,1,1,3,2,1
29495,2,3,0,3,2,0,0,0,1,1
29496,0,3,0,2,2,0,0,0,0,1
29497,0,3,0,3,3,0,0,0,0,0
29498,0,3,0,3,3,0,0,0,1,0
29499,2,3,0,3,3,2,1,2,1,1
29500,2,3,0,3,2,0,0,0,0,0
29501,2,3,0,3,3,2,1,2,0,0
29502,0,3,0,3,3,1,1,3,1,1
29503,2,3,0,3,3,2,1,3,2,0
29504,2,3,0,2,3,0,0,0,1,1
29505,2,3,0,3,2,2,1,2,1,0
29506,0,3,0,3,2,3,1,2,0,0
29507,2,2,2,3,2,2,1,2,0,0
29508,2,3,0,3,3,0,0,0,0,0
29509,0,3,0,3,2,0,0,0,0,0
29510,2,3,0,3,3,0,0,0,1,0
29511,2,3,0,3,3,2,2,1,1,0
29512,2,3,0,3,3,0,0,0,2,0
29513,2,3,0,3,3,1,1,3,2,1
29514,2,3,0,3,3,0,0,0,2,1
29515,2,3,0,3,3,2,1,2,1,0
29516,2,3,0,3,3,3,2,3,1,0
29517,2,3,0,3,2,1,1,2,1,0
29518,0,3,0,3,3,3,1,3,0,0
29519,2,3,0,3,2,0,0,0,0,1
29520,2,3,0,3,2,0,0,0,1,1
29521,2,3,0,3,3,2,1,3,1,0
29522,0,3,0,3,2,0,0,0,1,0
29523,0,3,0,3,2,0,0,0,1,1
29524,2,3,0,3,3,2,1,3,2,0
29525,2,3,0,3,3,2,1,3,2,0
29526,2,3,0,3,3,1,1,2,2,1
29527,0,3,0,3,2,3,2,2,0,0
29528,2,3,0,3,2,2,1,3,1,1
29529,0,3,0,3,3,2,1,2,0,1
29530,2,2,3,3,3,2,1,3,2,0
29531,2,3,0,3,3,2,1,2,2,0
29532,2,3,0,3,3,0,0,0,2,0
29533,2,2,3,3,3,2,1,3,2,1
29534,2,3,0,3,3,0,0,0,2,0
29535,2,2,3,3,3,2,1,3,2,1
29536,2,3,0,3,3,3,2,3,1,0
29537,2,3,0,3,3,2,1,3,1,0
29538,2,3,0,3,3,2,1,3,1,0
29539,0,3,0,3,3,0,0,0,1,0
29540,2,3,0,3,3,3,2,3,2,0
29541,2,3,0,3,3,0,0,0,2,0
29542,2,3,0,3,3,1,1,3,2,1
29543,2,3,0,3,3,1,1,3,2,0
29544,2,3,0,3,3,3,2,3,2,0
29545,2,3,0,3,3,1,1,3,2,1
29546,2,3,0,3,2,2,1,3,2,0
29547,2,3,0,3,3,3,2,2,0,0
29548,2,3,0,3,3,0,0,0,1,0
29549,2,3,0,3,3,2,1,3,2,1
29550,2,3,0,3,3,2,1,3,1,0
29551,2,3,0,3,3,2,1,2,0,0
29552,2,3,0,3,3,0,0,0,1,0
29553,0,2,3,3,2,1,1,3,0,0
29554,0,3,0,3,3,2,1,2,0,0
29555,2,3,0,3,3,3,2,2,0,0
29556,2,2,3,3,2,2,1,2,0,1
29557,2,3,0,3,3,2,1,3,2,0
29558,2,3,0,3,2,0,0,0,2,0
29559,2,3,0,3,3,3,1,2,1,0
29560,0,3,0,3,3,3,2,1,1,0
29561,0,3,0,3,2,2,1,2,0,0
29562,2,3,0,3,3,0,0,0,0,0
29563,2,3,0,3,3,2,1,3,0,0
29564,1,1,3,3,3,1,2,3,0,0
29565,1,1,3,3,2,3,2,3,0,0
29566,0,3,0,3,3,1,1,2,0,0
29567,2,1,3,3,3,0,0,0,1,0
29568,1,3,0,3,3,1,2,3,2,0
29569,2,3,0,3,3,2,1,3,0,0
29570,1,2,2,2,2,0,0,0,0,1
29571,1,3,0,2,2,2,2,3,1,1
29572,1,3,0,3,3,2,1,3,2,2
29573,1,3,0,2,2,2,1,3,1,2
29574,2,3,0,3,3,0,0,0,1,0
29575,2,3,0,3,3,0,0,0,1,2
29576,0,3,0,2,1,3,1,2,1,0
29577,1,3,0,2,2,0,0,0,1,0
29578,0,3,0,2,1,0,0,0,2,0
29579,0,3,0,1,2,0,0,0,0,1
29580,0,3,0,1,1,3,2,3,0,1
29581,1,3,0,3,2,3,2,1,0,1
29582,1,3,0,3,2,2,1,1,0,2
29583,0,3,0,2,1,1,1,2,1,1
29584,1,3,0,2,1,0,0,0,1,1
29585,1,3,0,2,1,3,1,2,1,0
29586,0,3,0,2,2,3,1,2,1,0
29587,0,3,0,3,2,3,2,2,0,0
29588,1,3,0,3,3,2,1,3,0,1
29589,0,3,0,2,1,3,2,1,0,0
29590,0,3,0,1,1,0,0,0,0,1
29591,0,3,0,2,2,3,2,2,0,1
29592,0,3,0,2,1,0,0,0,1,1
29593,1,3,0,2,1,1,1,1,1,1
29594,1,3,0,2,1,0,0,0,0,1
29595,0,3,0,2,2,1,2,2,1,1
29596,0,3,0,2,2,1,1,2,1,1
29597,0,3,0,2,1,2,1,2,0,0
29598,1,3,0,2,2,1,1,2,1,2
29599,0,3,0,2,1,0,0,0,0,2
29600,1,2,1,2,1,2,1,2,0,1
29601,0,3,0,3,2,1,1,1,1,2
29602,0,1,2,2,2,3,1,1,0,0
29603,1,3,0,3,3,3,2,1,1,1
29604,2,3,0,1,2,0,0,0,0,1
29605,2,3,0,3,3,1,1,3,0,2
29606,0,3,0,1,2,0,0,0,0,2
29607,0,3,0,3,2,3,2,1,0,1
29608,1,3,0,2,2,1,1,2,1,1
29609,1,3,0,2,1,0,0,0,1,1
29610,1,3,0,2,2,0,0,0,1,2
29611,0,3,0,2,1,2,1,1,1,0
29612,2,3,0,3,2,2,1,3,0,1
29613,0,3,0,3,3,0,0,0,0,1
29614,0,2,1,3,3,2,1,3,0,1
29615,0,3,0,3,3,0,0,0,0,1
29616,0,3,0,3,1,1,1,2,0,1
29617,0,1,2,2,2,0,0,0,0,2
29618,0,3,0,2,1,0,0,0,0,1
29619,1,1,1,2,2,2,1,1,0,0
29620,0,2,3,2,2,3,2,3,1,1
29621,0,3,0,3,2,0,0,0,0,0
29622,0,3,0,2,1,2,1,3,0,2
29623,1,3,0,2,1,3,1,2,0,0
29624,1,3,0,3,2,3,1,1,0,1
29625,2,3,0,3,3,0,0,0,0,0
29626,0,3,0,3,1,0,0,0,1,1
29627,0,2,1,3,1,0,0,0,1,1
29628,0,1,2,3,2,3,1,2,1,1
29629,0,1,2,2,1,1,1,2,0,2
29630,0,3,0,2,2,3,1,1,1,0
29631,2,2,3,0,2,1,1,3,0,1
29632,1,3,0,3,2,0,0,0,0,1
29633,1,3,0,3,3,0,0,0,0,0
29634,0,3,0,2,2,3,2,1,0,1
29635,1,3,0,2,1,0,0,0,1,1
29636,1,3,0,2,2,0,0,0,0,0
29637,2,3,0,2,3,0,0,0,1,2
29638,0,3,0,3,3,0,0,0,0,0
29639,0,2,1,2,1,1,1,3,0,2
29640,0,3,0,2,0,0,0,0,0,0
29641,0,3,0,3,1,2,1,2,0,1
29642,0,3,0,2,1,2,1,2,0,2
29643,0,3,0,2,1,2,1,1,0,2
29644,0,2,3,3,3,2,1,3,0,0
29645,0,3,0,3,3,0,0,0,1,1
29646,0,3,0,2,1,0,0,0,0,0
29647,0,3,0,2,2,0,0,0,0,0
29648,1,3,0,2,1,2,1,2,0,1
29649,1,3,0,2,1,2,1,2,0,1
29650,0,3,0,2,2,1,1,3,0,1
29651,0,3,0,2,1,0,0,0,0,1
29652,0,2,3,2,1,2,1,3,0,2
29653,0,2,2,2,1,2,1,3,0,1
29654,0,3,0,2,1,1,1,3,1,1
29655,0,3,0,1,1,0,0,0,0,2
29656,0,3,0,2,2,0,0,0,0,2
29657,0,2,2,2,1,0,0,0,0,2
29658,1,2,1,1,1,0,0,0,1,2
29659,0,2,2,1,1,0,0,0,2,2
29660,0,3,0,2,1,2,1,1,0,2
29661,1,3,0,1,1,0,0,0,0,2
29662,1,3,0,2,1,0,0,0,0,2
29663,1,2,3,2,2,2,1,2,1,2
29664,1,3,0,1,1,0,0,0,1,2
29665,1,3,0,1,1,2,1,3,1,2
29666,0,2,1,2,2,0,0,0,1,2
29667,0,3,0,2,1,0,0,0,0,2
29668,0,3,0,1,2,2,1,1,0,2
29669,0,3,0,2,2,0,0,0,1,2
29670,0,3,0,2,1,0,0,0,1,2
29671,1,3,0,2,1,0,0,0,1,2
29672,0,3,0,2,1,0,0,0,1,2
29673,1,3,0,2,1,0,0,0,1,1
29674,0,3,0,1,1,2,1,1,2,2
29675,0,3,0,3,2,3,1,1,1,2
29676,1,3,0,2,2,3,2,1,1,2
29677,2,3,0,2,1,0,0,0,1,2
29678,0,3,0,1,1,0,0,0,0,2
29679,0,2,3,2,1,0,0,0,0,2
29680,0,3,0,2,1,1,1,3,2,2
29681,0,3,0,2,1,0,0,0,1,2
29682,0,2,3,2,1,0,0,0,1,2
29683,0,3,0,1,1,3,1,1,1,2
29684,0,3,0,1,1,0,0,0,2,2
29685,1,2,1,2,1,2,1,1,1,2
29686,1,2,3,2,1,0,0,0,0,2
29687,1,3,0,2,1,0,0,0,0,2
29688,0,3,0,3,2,3,1,2,2,2
29689,0,3,0,2,2,0,0,0,0,2
29690,0,2,2,1,1,2,1,1,0,2
29691,1,2,1,2,3,0,0,0,0,2
29692,2,3,0,3,1,2,1,2,2,2
29693,0,2,3,3,2,1,1,3,2,1
29694,0,3,0,3,3,0,0,0,1,1
29695,0,3,0,3,2,0,0,0,1,1
29696,0,3,0,3,3,0,0,0,2,0
29697,0,3,0,3,3,0,0,0,2,0
29698,0,3,0,3,3,0,0,0,1,1
29699,0,2,3,3,2,2,1,3,2,1
29700,0,2,3,3,3,1,1,3,2,1
29701,0,3,0,3,3,2,1,2,2,0
29702,0,1,3,3,3,2,1,2,2,0
29703,0,3,0,3,2,1,1,3,2,2
29704,2,3,0,3,1,0,0,0,2,2
29705,2,3,0,3,3,0,0,0,2,2
29706,2,3,0,3,2,0,0,0,1,0
29707,0,2,3,3,3,2,1,2,2,1
29708,0,2,2,3,3,0,0,0,1,1
29709,0,3,0,3,3,0,0,0,1,1
29710,2,3,0,3,2,0,0,0,2,2
29711,0,2,3,3,3,2,1,3,2,1
29712,0,3,0,2,3,2,1,3,1,1
29713,0,3,0,3,1,0,0,0,2,2
29714,0,3,0,3,2,3,2,3,1,0
29715,0,2,3,3,2,1,1,3,2,1
29716,0,2,3,3,3,2,1,2,2,1
29717,0,3,0,3,2,2,1,2,1,1
29718,0,2,3,3,2,0,0,0,2,2
29719,0,2,3,3,2,1,1,3,2,1
29720,0,3,0,3,3,0,0,0,1,1
29721,0,2,3,3,3,0,0,0,2,1
29722,0,2,3,3,2,2,1,3,2,1
29723,0,3,0,3,3,1,1,3,2,1
29724,2,3,0,3,2,1,1,3,1,1
29725,0,2,2,3,3,1,1,3,2,1
29726,0,3,0,3,3,2,1,3,1,1
29727,2,3,0,3,3,1,1,3,2,2
29728,2,2,2,3,2,0,0,0,2,2
29729,2,3,0,3,1,0,0,0,2,2
29730,0,3,0,2,3,1,1,3,2,1
29731,2,3,0,3,2,1,1,3,2,1
29732,0,2,3,3,2,2,1,2,2,0
29733,0,3,0,3,3,2,1,2,1,1
29734,0,2,3,3,2,2,1,3,1,1
29735,1,3,0,3,2,0,0,0,1,2
29736,0,1,2,3,2,1,1,2,1,1
29737,0,3,0,0,0,0,0,0,2,1
29738,0,3,0,3,2,3,2,1,1,1
29739,2,3,0,3,1,1,1,2,1,1
29740,0,3,0,2,2,0,0,0,1,1
29741,2,3,0,3,2,0,0,0,1,1
29742,1,3,0,2,2,2,1,3,1,1
29743,1,3,0,2,2,0,0,0,1,2
29744,0,3,0,2,1,2,1,3,1,1
29745,0,2,3,3,1,1,1,3,1,1
29746,0,3,0,3,3,0,0,0,1,1
29747,0,3,0,3,3,2,1,2,1,1
29748,2,3,0,2,2,0,0,0,1,1
29749,1,3,0,3,3,0,0,0,2,1
29750,1,3,0,3,2,0,0,0,1,1
29751,0,2,3,2,3,1,1,3,1,2
29752,0,3,0,2,2,0,0,0,1,0
29753,1,1,1,2,2,3,2,1,2,1
29754,0,3,0,2,1,2,1,2,1,1
29755,0,3,0,2,2,2,1,3,1,2
29756,0,3,0,2,1,2,1,3,1,1
29757,0,3,0,3,2,2,1,2,1,1
29758,0,3,0,2,3,2,1,3,0,0
29759,0,3,0,3,3,0,0,0,1,2
29760,0,3,0,3,3,0,0,0,1,0
29761,2,3,0,3,3,2,1,2,0,1
29762,2,3,0,3,3,0,0,0,1,0
29763,2,1,3,3,3,0,0,0,0,1
29764,2,3,0,3,3,1,1,3,1,1
29765,2,3,0,3,3,2,1,3,1,1
29766,2,1,3,3,3,0,0,0,1,1
29767,2,2,3,2,3,2,1,3,0,0
29768,0,3,0,2,3,2,1,2,1,0
29769,2,2,2,3,3,0,0,0,1,1
29770,0,1,3,3,3,0,0,0,1,0
29771,2,3,0,3,3,3,1,3,0,0
29772,0,3,0,3,3,2,1,1,0,1
29773,0,3,0,2,3,0,0,0,0,1
29774,0,3,0,2,3,2,1,2,0,1
29775,2,2,3,3,3,0,0,0,0,1
