,Q1,Q2B,Q3,Q6A3,Q6A6,Q6A8,Q6A9,Q6A11,Q8,Q9,Q11,Q12B1,Q12E1,Q12F1,Q13,Q15,Q17A1,Q18,Q20,Q21A,Q24B,Q28,Q32A4,Q34,Q37,Q40,Q41,Q42A,Q43,Q44A,Q45A3,Q47,Q47C,Q48,Q49,FAM1,MAR,DE2,DE3,DE7,DE8,DE9
5132,1,6,2,2,3,2,3,3,3,3,4,0,0,0,4,3,1,1,1,0,5,4.5,1.5,70,1,2,3,1,2,0,3,1,3,1,0,1,1,2,0,0,2,3
5133,0,4,2,2,3,3,2,2,3,2,3,1,0,0,4,4,1,1,0,0,0,3.0,3.0,70,1,2,3,2,2,0,3,3,3,0,0,1,1,0,0,0,2,3
5134,0,3,2,3,3,4,4,3,3,2,3,0,0,1,3,3,1,1,0,0,1,3.0,1.5,60,0,2,3,1,2,0,3,1,2,0,1,1,1,1,0,0,2,3
5135,1,3,2,2,3,3,4,3,2,3,3,0,0,0,3,3,1,1,0,0,0,4.5,3.0,70,1,1,2,4,2,0,3,0,0,0,2,1,1,1,0,0,2,4
5136,0,6,2,4,4,4,4,4,4,4,4,0,0,0,3,2,0,1,0,0,1,4.5,1.5,70,1,2,2,3,0,0,3,1,3,0,2,1,1,1,0,0,2,3
5137,0,6,2,3,3,3,4,3,3,4,3,0,0,1,3,3,1,1,0,0,1,4.5,1.5,70,1,2,2,2,2,0,3,1,3,1,2,1,1,1,0,0,2,3
5138,0,6,1,4,4,4,4,4,3,2,3,0,0,0,2,2,0,0,0,0,1,1.5,1.5,50,1,1,1,1,0,0,3,2,1,0,0,0,3,0,0,0,4,3
5139,1,6,2,4,4,4,4,3,3,2,3,0,0,0,3,3,1,1,0,0,1,1.5,1.5,70,1,2,3,1,0,2,3,1,2,1,0,1,1,1,0,0,3,3
5140,0,2,2,4,3,3,4,3,3,3,3,0,0,0,3,3,1,1,0,0,0,1.5,1.5,70,1,2,1,4,2,0,3,0,0,0,0,1,1,0,0,0,2,4
5141,0,6,2,3,3,2,2,3,4,4,2,0,0,0,3,3,0,0,0,0,5,4.5,1.5,70,1,2,1,3,2,0,3,2,3,2,0,0,4,2,0,0,3,3
5142,0,6,2,2,3,2,4,2,3,4,2,0,0,0,3,2,0,0,1,0,5,3.0,1.5,70,1,2,2,4,2,0,3,0,0,0,0,0,4,2,0,0,4,4
5143,0,3,2,4,4,3,4,3,3,2,3,0,0,1,2,2,1,1,0,0,1,4.5,4.5,80,0,2,3,1,2,0,3,2,2,0,0,0,2,0,0,0,3,1
5144,1,6,2,2,4,3,4,2,3,4,3,0,0,0,3,2,0,0,0,0,2,1.5,1.5,70,1,1,1,4,0,0,2,0,0,0,0,0,4,2,0,0,4,4
5145,0,6,2,4,4,4,4,4,2,4,3,0,0,1,3,4,1,1,1,0,1,4.5,1.5,80,0,2,3,3,2,0,3,1,3,0,2,1,1,1,0,0,1,1
5146,1,6,2,4,4,4,4,4,3,4,2,0,0,0,3,3,0,1,0,0,1,4.5,1.5,80,1,2,3,1,2,0,3,2,3,0,0,1,1,1,1,0,2,1
5147,1,6,2,4,3,4,4,2,3,4,2,0,0,0,3,3,1,1,0,0,0,4.5,1.5,80,0,2,3,3,2,0,3,1,3,1,2,1,1,1,1,0,2,1
5148,1,3,2,4,3,4,3,4,3,3,3,0,0,0,2,2,1,1,0,0,2,1.5,1.5,70,1,2,3,4,2,0,3,0,0,0,1,1,1,2,0,0,4,4
5149,1,2,2,4,4,4,4,4,3,2,3,0,0,0,3,2,0,1,0,0,1,1.5,1.5,70,1,2,1,2,0,0,2,1,2,1,1,1,1,1,0,0,4,3
5150,1,6,1,4,3,3,4,4,3,2,3,0,0,0,3,3,1,1,0,0,0,1.5,1.5,70,1,2,2,1,2,0,3,1,3,1,0,0,3,1,0,0,4,3
5151,0,4,2,3,4,4,3,3,3,3,3,0,0,0,3,3,0,1,1,0,0,3.0,1.5,70,1,2,2,4,2,2,3,0,0,1,1,1,1,2,0,0,3,4
5152,1,3,2,4,4,4,4,4,3,2,3,0,0,1,3,3,1,1,0,1,1,1.5,1.5,70,0,1,3,3,2,0,3,2,2,0,1,1,2,0,1,0,3,1
5153,0,6,1,3,3,2,3,4,3,3,3,0,0,0,3,2,0,0,0,0,2,1.5,3.0,60,1,1,1,2,0,0,3,1,1,2,0,0,4,2,0,0,5,3
5154,1,4,1,4,4,4,4,4,3,3,4,0,0,0,3,3,1,1,0,0,1,3.0,1.5,80,1,2,3,4,2,0,3,0,0,0,2,1,1,0,0,0,3,4
5155,0,3,2,4,4,4,4,4,3,2,4,0,0,1,3,3,1,1,0,0,1,3.0,1.5,60,1,2,2,1,2,0,3,2,2,0,0,1,1,0,0,0,3,3
5156,1,4,2,4,4,4,4,4,2,2,3,0,0,1,3,3,1,1,0,0,5,1.5,1.5,70,1,2,2,4,2,0,3,0,0,0,0,1,1,0,0,0,4,4
5157,0,3,2,4,4,4,4,4,3,3,4,0,0,0,3,2,1,1,0,1,0,4.5,1.5,60,1,2,3,1,2,0,3,1,2,1,1,0,3,1,0,0,3,3
5158,1,3,2,4,3,4,2,4,3,4,4,0,0,0,3,2,1,1,1,0,0,3.0,4.5,70,1,2,3,1,2,0,2,1,3,1,0,0,4,2,0,0,3,3
5159,1,6,2,4,4,3,2,3,3,2,3,0,0,0,3,2,1,1,0,0,5,1.5,1.5,70,1,2,3,3,2,0,2,2,3,1,1,0,3,2,1,0,3,3
5160,0,6,0,2,2,3,2,2,3,4,4,0,0,1,4,2,0,0,0,0,1,3.0,4.5,30,0,1,1,2,0,0,1,2,3,0,0,1,1,1,1,0,4,1
5161,0,6,0,4,3,4,4,4,2,2,4,0,0,1,4,4,1,1,0,0,0,4.5,4.5,70,1,1,3,3,0,0,3,3,1,1,1,0,2,0,0,0,2,3
5162,0,4,1,2,2,2,3,2,3,2,4,0,0,0,3,4,0,0,0,0,3,4.5,3.0,70,0,1,3,3,0,0,2,2,1,2,0,1,1,1,0,0,2,3
5163,0,6,0,3,2,3,3,3,3,2,3,0,0,1,2,2,0,1,0,0,1,1.5,1.5,40,2,1,1,4,1,0,1,0,0,1,1,1,1,1,1,0,5,4
5164,1,6,2,3,3,4,4,3,2,3,4,1,0,1,4,4,1,1,1,0,0,3.0,1.5,70,2,1,3,3,2,0,2,3,3,0,0,1,1,0,1,0,3,3
5165,0,6,1,4,3,2,3,4,3,2,4,0,0,1,4,4,1,1,1,0,0,3.0,1.5,80,2,2,3,3,2,3,3,2,3,0,0,1,1,0,1,0,3,3
5166,0,4,2,4,3,4,4,2,2,2,4,0,0,1,4,4,1,1,0,0,1,3.0,4.5,50,2,1,3,3,2,0,3,2,3,0,1,1,1,1,1,0,3,1
5167,1,6,0,3,4,3,4,4,4,2,3,0,0,1,4,2,1,1,1,0,5,1.5,1.5,40,0,2,1,2,0,0,0,0,0,0,0,1,2,0,0,0,5,4
5168,0,4,2,3,3,2,4,4,2,2,4,0,0,0,4,3,1,1,1,0,0,4.5,1.5,70,1,1,3,3,0,0,1,1,3,2,0,1,1,1,1,0,2,3
5169,0,6,2,2,4,3,4,2,3,3,3,0,1,1,4,2,0,1,0,0,1,3.0,1.5,50,0,2,1,2,0,0,2,2,3,0,0,1,1,1,1,0,2,1
5170,1,6,0,4,4,4,3,4,3,2,3,0,0,1,4,2,0,1,1,0,1,3.0,1.5,60,0,2,2,3,0,0,3,0,0,0,0,1,2,0,1,0,4,4
5171,0,6,2,4,4,4,4,4,2,2,3,0,0,1,2,2,1,1,0,0,0,1.5,1.5,40,2,1,2,4,2,0,1,0,0,1,0,1,1,1,0,0,2,4
5172,1,6,0,4,4,4,4,4,4,3,4,0,0,1,2,2,1,1,1,0,0,3.0,1.5,90,1,1,3,3,0,0,2,0,0,1,1,1,2,0,1,0,3,4
5173,0,4,1,3,2,3,2,4,3,4,4,0,0,1,4,4,0,1,1,0,1,4.5,3.0,60,0,1,3,3,2,0,2,2,3,0,0,1,1,1,1,0,3,1
5174,0,6,0,3,3,2,3,2,2,2,4,0,0,1,4,2,0,1,0,0,1,1.5,3.0,40,2,2,3,2,0,0,1,2,3,1,1,1,1,1,0,0,4,3
5175,0,6,2,3,2,2,4,3,3,2,3,0,0,0,3,2,0,1,0,0,2,1.5,1.5,70,0,1,1,4,0,0,3,0,0,1,0,1,1,0,0,0,2,4
5176,1,6,0,2,2,2,3,2,3,2,3,0,0,1,2,3,1,1,0,0,1,3.0,1.5,70,0,1,1,4,1,0,2,0,0,1,0,1,1,1,0,0,3,4
5177,0,6,1,4,3,4,4,4,2,2,3,0,0,1,3,3,0,1,0,0,5,4.5,4.5,70,1,2,1,1,0,3,1,1,2,1,0,1,1,1,0,0,4,3
5178,0,4,0,4,3,2,3,4,2,2,3,0,0,1,3,3,0,1,0,0,1,3.0,1.5,80,0,1,3,1,1,0,0,1,3,1,0,1,1,1,0,0,2,3
5179,0,4,1,3,3,2,4,4,3,2,4,0,1,1,4,4,1,1,1,1,0,4.5,1.5,70,2,1,2,3,0,3,3,2,3,0,0,1,1,0,1,0,3,3
5180,0,6,0,4,2,4,4,4,3,3,4,0,0,0,4,4,0,0,0,0,1,3.0,1.5,80,2,1,2,3,0,0,0,3,1,1,1,0,3,1,0,0,5,3
5181,0,4,2,4,3,4,4,3,2,2,4,0,0,1,3,3,1,0,0,0,1,4.5,1.5,50,1,1,2,2,0,0,0,2,2,0,0,0,2,0,1,0,3,3
5182,1,6,2,4,2,2,4,3,3,2,4,0,0,1,4,2,1,0,1,0,0,1.5,3.0,90,0,2,2,1,2,3,1,3,3,0,0,1,2,0,0,0,4,3
5183,1,4,1,4,4,4,4,4,3,3,4,0,0,0,4,4,1,1,1,0,0,4.5,1.5,90,2,1,2,1,1,0,1,1,2,0,0,1,1,2,0,0,2,3
5184,1,6,0,2,3,4,4,4,3,2,4,0,0,1,4,2,0,0,0,0,1,4.5,1.5,70,2,1,3,4,0,0,2,0,0,0,0,1,2,0,1,0,2,4
5185,0,6,1,4,3,4,4,4,3,2,4,0,0,0,3,2,1,1,1,0,0,1.5,1.5,40,0,1,2,4,2,0,3,0,0,1,0,1,1,0,0,0,3,4
5186,1,6,2,2,4,3,4,2,3,2,3,0,0,1,4,2,1,1,0,0,1,3.0,1.5,70,0,1,2,1,0,0,3,0,0,1,0,1,2,0,1,0,5,4
5187,1,6,0,2,3,4,3,4,3,2,3,0,0,1,4,2,0,1,0,0,1,1.5,1.5,60,0,1,3,1,1,2,1,0,0,0,0,1,2,0,0,0,4,4
5188,0,4,2,4,4,4,4,4,2,2,3,1,1,1,4,4,1,1,0,1,0,3.0,1.5,50,2,2,3,2,0,3,0,0,0,0,1,1,2,0,0,0,3,4
5189,0,6,2,3,3,3,3,3,2,2,3,0,1,1,3,3,1,1,1,1,0,3.0,1.5,70,2,2,3,3,0,2,0,3,2,0,0,1,1,0,1,0,3,3
5190,0,6,1,4,4,4,4,4,2,2,3,0,0,0,4,3,1,1,1,0,3,3.0,1.5,50,2,2,3,3,2,3,1,1,3,1,1,1,1,0,1,0,2,3
5191,0,6,1,3,4,3,4,4,2,2,2,1,1,1,2,4,1,1,0,1,0,3.0,1.5,40,1,1,3,1,2,0,0,0,0,1,1,1,2,0,0,0,4,4
5192,0,4,0,3,4,3,4,4,2,2,2,1,1,1,2,4,1,1,0,1,0,3.0,1.5,50,0,1,2,1,2,0,0,0,0,1,1,1,2,0,0,0,3,4
5193,0,4,1,4,4,4,4,4,2,2,2,0,1,1,4,3,1,1,1,0,0,3.0,1.5,50,2,2,2,3,0,3,1,2,2,1,1,0,2,0,1,0,3,1
5194,0,6,2,4,3,4,3,4,2,2,2,0,1,1,3,3,1,1,1,1,0,1.5,1.5,60,2,2,1,3,0,2,1,2,2,0,0,1,2,0,1,0,3,1
5195,0,6,1,4,4,4,4,4,2,2,2,0,0,0,3,3,1,1,1,0,3,3.0,1.5,50,2,2,1,3,2,2,2,2,1,1,1,1,3,1,1,0,3,1
5196,0,6,0,3,4,3,3,4,2,2,4,1,1,1,2,4,1,1,0,1,0,3.0,1.5,50,0,1,2,1,2,0,0,0,0,1,1,1,2,0,1,0,4,4
5197,0,6,2,4,4,3,4,4,2,2,4,0,0,1,4,3,0,1,1,0,0,1.5,3.0,66,1,2,1,4,0,0,3,0,0,0,0,1,1,1,0,0,2,4
5198,0,6,0,3,2,2,4,2,2,2,3,0,0,1,4,2,1,1,0,0,5,4.5,1.5,50,2,2,1,4,0,2,1,0,0,0,0,1,1,1,0,0,4,4
5199,0,6,2,2,3,3,3,4,2,2,2,1,0,1,2,4,1,1,0,1,4,4.5,1.5,50,2,1,1,4,2,2,1,0,0,2,0,1,1,1,1,0,3,4
5200,0,3,0,3,4,3,4,4,3,2,3,1,0,1,3,3,0,1,0,0,0,3.0,4.5,80,2,1,3,4,2,0,2,0,0,0,0,1,1,1,0,0,3,4
5201,0,6,2,4,4,4,4,4,2,2,2,0,0,0,3,3,1,1,1,0,0,4.5,1.5,60,2,2,3,3,2,0,2,1,3,2,2,1,1,1,1,0,2,1
5202,0,4,2,3,3,4,3,4,2,2,2,1,1,1,3,3,1,1,0,1,0,3.0,1.5,60,2,1,1,4,2,2,1,0,0,0,0,1,1,0,0,0,3,4
5203,1,6,2,4,4,4,4,4,2,2,2,1,1,1,3,3,1,1,1,0,2,3.0,1.5,50,2,1,3,3,2,3,1,2,2,1,1,1,1,0,1,0,3,1
5204,0,3,2,3,3,4,4,4,2,2,4,0,0,1,3,3,0,1,0,1,0,1.5,1.5,70,2,2,2,3,2,0,0,2,2,0,0,1,1,1,1,0,3,3
5205,0,4,2,4,4,4,4,4,2,2,2,0,0,1,2,3,1,1,1,0,4,3.0,1.5,40,2,2,2,3,0,3,1,2,2,1,1,1,1,1,1,0,3,1
5206,0,6,2,4,4,4,4,4,2,3,2,0,0,0,2,3,1,1,1,0,0,4.5,1.5,50,2,2,1,3,2,0,2,1,2,1,1,1,1,1,1,0,3,3
5207,0,6,1,3,4,4,2,3,2,2,3,0,0,1,4,2,1,0,0,0,3,4.5,1.5,70,1,1,1,4,0,0,2,0,0,1,1,1,1,1,0,0,4,4
5208,0,6,2,4,4,4,4,4,2,2,2,0,0,1,3,3,1,1,0,1,3,3.0,1.5,60,2,2,1,4,2,2,1,0,0,0,0,1,1,1,0,0,2,4
5209,0,6,2,4,4,3,4,4,2,2,2,0,1,1,3,3,1,1,1,1,3,1.5,1.5,60,2,1,2,3,0,1,1,1,2,0,0,1,2,0,0,0,3,3
5210,0,6,2,4,4,4,4,4,2,2,2,0,0,1,2,4,1,1,1,0,0,3.0,1.5,50,2,1,2,3,0,1,1,2,2,1,1,1,1,2,1,0,3,3
5211,0,3,2,4,4,4,4,4,2,2,3,0,0,1,3,3,1,1,1,0,1,1.5,1.5,50,2,2,1,3,2,3,1,2,1,1,1,0,2,1,1,0,3,1
5212,0,4,2,4,4,4,4,4,2,2,3,0,0,1,3,3,1,1,1,1,4,1.5,1.5,50,2,2,3,3,2,3,1,3,1,1,1,1,1,1,0,0,3,3
5213,0,4,1,3,4,4,4,3,2,3,4,0,1,1,3,3,1,0,0,0,1,4.5,1.5,80,0,2,3,1,1,0,1,3,3,1,0,0,2,0,0,0,4,3
5214,0,6,2,4,4,4,4,4,2,2,4,0,0,0,2,2,1,1,0,0,0,1.5,1.5,50,2,1,3,4,2,0,1,0,0,1,0,1,1,2,0,0,3,4
5215,0,6,1,3,2,2,4,4,3,2,3,0,0,0,4,4,0,1,1,0,0,4.5,4.5,70,1,2,1,2,1,0,1,1,3,2,1,1,1,2,1,0,4,3
5216,0,6,1,3,2,2,4,2,3,2,4,0,1,1,4,3,1,1,0,0,0,4.5,1.5,80,2,1,1,1,0,0,0,1,2,0,0,1,2,0,1,0,3,3
5217,0,4,2,3,2,2,4,3,3,2,4,0,0,1,4,4,0,1,1,0,0,4.5,1.5,60,1,2,2,3,0,0,0,2,3,2,1,1,1,0,1,0,2,3
5218,0,6,0,2,4,3,4,3,2,3,4,0,0,0,4,4,0,1,0,0,0,3.0,1.5,70,2,1,3,3,0,0,0,2,3,0,1,1,1,0,1,0,3,3
5219,0,6,2,3,2,2,4,3,3,2,3,0,0,0,4,2,0,1,0,0,2,1.5,1.5,60,0,2,1,4,1,0,1,0,0,1,0,1,1,1,0,0,1,4
5220,0,6,2,4,4,4,4,4,2,2,4,0,0,0,4,3,1,1,1,0,0,3.0,1.5,60,2,1,3,3,2,0,1,1,3,2,1,1,1,1,1,0,2,1
5221,1,6,0,3,2,3,4,4,3,2,3,1,0,1,4,2,1,0,1,0,1,4.5,1.5,40,2,1,1,1,0,0,0,1,3,0,0,1,2,0,1,0,4,3
5222,0,6,1,4,4,2,3,4,2,2,3,0,0,0,4,3,0,1,0,0,0,4.5,1.5,60,0,1,3,1,0,0,1,1,1,0,0,0,3,1,0,0,4,3
5223,1,6,0,4,2,2,4,4,4,2,4,0,0,1,4,2,0,1,0,0,1,1.5,1.5,90,1,1,1,4,2,3,1,0,0,0,0,1,1,0,1,0,4,4
5224,1,4,2,2,2,4,2,2,2,2,4,0,0,1,4,4,1,0,1,0,0,4.5,1.5,80,1,1,2,1,0,0,1,2,3,0,0,1,1,1,1,0,2,3
5225,0,4,2,4,3,4,3,4,2,2,4,0,0,1,3,3,0,1,1,1,0,1.5,1.5,69,0,1,3,2,0,0,1,1,3,1,0,1,1,2,1,0,4,3
5226,0,4,2,4,4,3,4,3,2,2,3,0,0,1,4,3,0,1,0,1,0,1.5,1.5,62,0,2,3,1,0,1,1,2,3,2,0,1,1,1,1,0,3,3
5227,0,4,2,3,3,4,4,3,2,2,3,0,0,1,4,4,1,1,0,1,0,1.5,1.5,72,0,2,3,2,0,0,2,2,3,2,0,1,1,1,1,0,3,3
5228,1,4,1,4,3,4,4,3,2,2,4,0,0,1,4,3,1,1,0,1,0,3.0,3.0,69,0,1,1,2,0,0,2,0,0,2,0,1,2,0,1,0,3,4
5229,1,4,1,4,3,4,3,4,2,2,4,1,0,1,4,3,1,1,1,1,0,1.5,1.5,70,0,1,3,1,0,0,1,0,0,2,0,1,2,0,0,0,3,4
5230,0,4,2,4,3,4,4,3,2,2,4,0,0,1,4,3,1,1,1,1,0,1.5,1.5,61,1,1,3,2,0,0,1,3,2,1,0,0,2,0,1,0,4,1
5231,0,4,2,4,4,3,3,3,2,2,2,0,0,1,3,2,0,0,0,0,3,1.5,3.0,67,0,1,1,2,0,0,2,1,3,2,0,1,1,1,0,0,3,3
5232,0,6,1,4,4,4,3,4,2,2,4,0,0,1,4,3,0,1,0,1,4,1.5,1.5,67,0,1,1,4,0,0,1,0,0,2,0,1,1,2,0,0,4,4
5233,0,4,2,3,3,4,4,3,2,2,4,0,0,1,4,3,0,1,0,1,0,1.5,1.5,70,0,2,3,3,0,0,2,2,3,2,0,1,2,0,1,0,5,1
5234,0,4,2,4,3,4,3,4,2,2,3,0,0,1,4,3,1,1,1,1,0,1.5,1.5,68,2,2,3,2,0,0,1,3,3,1,0,1,1,1,1,0,3,1
5235,0,4,2,4,3,3,3,3,2,2,3,0,1,0,4,3,0,1,0,0,2,1.5,1.5,58,1,1,1,1,2,3,1,1,3,2,0,1,1,2,1,0,3,3
5236,0,4,2,4,4,3,3,4,2,2,4,0,0,1,4,3,0,1,0,1,4,1.5,1.5,58,2,1,1,3,2,0,2,1,2,2,0,1,1,2,0,0,3,3
5237,0,6,2,4,3,4,3,4,2,2,4,0,0,0,3,3,0,1,0,1,0,3.0,1.5,71,0,1,2,2,2,0,2,2,3,2,0,1,1,1,1,0,3,3
5238,0,4,2,3,4,3,4,4,2,2,4,0,0,1,4,3,0,1,0,1,0,1.5,3.0,72,0,1,3,2,2,0,1,2,3,2,0,1,1,0,1,0,4,3
5239,0,4,1,4,4,3,3,4,2,2,3,0,0,1,4,3,1,1,0,1,0,3.0,1.5,68,0,2,3,2,0,0,2,0,0,2,0,1,2,0,0,0,3,4
5240,0,4,0,4,4,3,3,3,2,2,3,0,0,1,3,3,0,1,0,0,2,1.5,1.5,72,0,1,1,3,2,0,1,2,3,1,0,1,1,1,1,0,3,1
5241,0,4,2,4,4,4,3,4,2,2,4,0,0,1,4,3,1,1,0,1,0,1.5,1.5,61,2,1,3,2,0,0,2,3,3,0,0,1,1,1,1,0,4,3
5242,1,4,2,4,4,3,3,3,2,2,2,0,1,1,4,3,0,1,0,1,0,1.5,1.5,69,0,2,3,2,0,0,2,2,3,1,0,1,1,0,1,0,4,1
5243,0,4,2,4,3,4,4,3,2,2,4,0,0,1,4,3,0,1,0,0,0,1.5,1.5,68,1,1,3,2,0,0,1,3,2,0,0,1,1,2,0,0,3,3
5244,0,4,2,4,3,4,3,4,2,2,3,0,0,1,4,3,0,0,1,1,1,1.5,1.5,64,0,2,3,2,0,1,2,2,3,1,1,0,2,0,1,0,4,1
5245,0,6,2,3,3,3,3,4,2,2,2,0,0,1,4,3,0,1,0,1,0,1.5,1.5,57,1,1,3,1,2,0,1,3,3,2,0,0,4,2,0,0,4,3
5246,0,4,2,2,4,4,4,3,2,2,4,0,0,1,4,3,0,1,0,0,0,1.5,1.5,67,0,1,3,2,0,1,1,2,3,2,0,1,1,0,1,0,4,1
5247,1,4,1,3,3,4,4,3,2,2,3,1,0,1,3,3,1,1,0,1,0,1.5,1.5,69,0,1,3,3,0,0,2,0,0,2,0,1,2,0,0,0,4,4
5248,0,4,2,4,3,4,4,3,2,2,4,0,1,1,4,3,0,1,0,0,0,1.5,1.5,61,0,1,3,4,0,0,2,0,0,2,1,1,1,1,1,0,3,4
5249,1,4,2,4,4,3,3,4,2,2,4,0,0,1,4,3,0,1,0,1,5,1.5,1.5,61,0,2,3,4,0,0,1,0,0,2,0,1,1,0,1,0,3,4
5250,0,4,2,4,3,4,3,4,2,2,3,0,0,1,4,3,1,1,0,1,0,1.5,1.5,68,1,2,1,3,2,0,2,1,3,2,0,1,1,1,1,0,3,3
5251,1,4,1,3,3,4,4,3,2,2,3,0,0,1,4,3,1,1,0,1,0,1.5,1.5,66,0,2,3,1,0,0,1,0,0,2,0,1,2,0,0,0,3,4
5252,0,4,2,4,3,4,4,3,2,2,4,0,1,1,4,4,0,1,0,1,0,1.5,3.0,69,0,1,3,2,2,0,1,2,3,2,0,1,2,0,1,0,3,1
5253,0,4,2,4,4,3,3,3,2,2,4,0,0,1,4,3,0,1,0,1,0,1.5,3.0,73,0,2,3,3,0,3,2,2,3,2,0,1,1,0,1,0,3,1
5254,0,6,2,4,4,4,3,3,2,2,2,0,1,1,4,3,1,1,0,1,0,1.5,1.5,67,0,2,3,4,0,0,2,0,0,2,0,1,1,0,1,0,3,4
5255,0,4,2,4,3,4,3,2,2,2,4,0,0,1,4,3,0,1,1,1,0,1.5,1.5,73,0,2,3,2,0,0,1,3,3,0,0,1,1,0,1,0,4,3
5256,0,6,1,4,4,3,3,4,2,2,3,0,1,0,4,3,0,0,0,0,2,1.5,1.5,70,0,2,2,2,0,0,2,2,3,1,0,0,3,1,0,0,3,3
5257,0,4,2,4,4,3,3,4,2,2,2,0,0,1,4,3,0,1,0,1,1,1.5,1.5,68,2,1,2,2,0,0,1,2,3,1,0,1,4,2,1,0,3,3
5258,0,4,2,4,4,3,3,3,2,2,4,0,0,1,4,3,0,1,0,1,3,1.5,1.5,62,0,1,3,3,0,1,1,2,3,2,0,1,1,0,1,0,3,1
5259,1,6,2,4,3,4,4,4,2,2,4,0,0,1,4,2,0,1,0,1,0,1.5,1.5,68,0,1,3,2,0,0,1,2,3,2,0,1,1,0,1,0,3,1
5260,0,4,2,4,3,4,4,3,2,2,4,0,0,1,4,2,0,0,1,1,3,1.5,1.5,61,0,2,3,2,0,0,1,0,0,2,0,1,2,0,1,0,3,4
5261,0,4,2,4,4,3,3,4,2,2,4,0,0,1,4,2,0,0,0,1,1,1.5,1.5,72,0,1,3,3,0,0,1,1,3,2,1,1,1,2,1,0,4,3
5262,0,4,2,4,3,4,4,3,2,2,4,0,0,1,4,3,0,1,0,1,2,1.5,1.5,68,0,1,3,3,0,0,1,3,3,2,1,1,1,2,1,0,3,3
5263,0,4,1,4,3,4,3,4,2,2,3,0,0,1,4,3,0,1,0,1,0,1.5,1.5,62,0,1,3,1,0,0,2,0,0,1,1,1,2,0,0,0,3,4
5264,1,6,1,2,2,2,2,2,2,2,4,0,0,1,4,4,0,0,0,1,1,4.5,1.5,70,2,1,2,1,0,0,3,2,3,2,1,0,3,1,0,0,3,3
5265,0,6,0,4,4,3,4,4,2,2,3,0,0,0,3,2,0,0,0,0,2,1.5,1.5,71,0,1,1,2,0,0,1,3,3,2,0,1,1,2,0,0,4,3
5266,0,6,1,3,4,4,4,4,2,2,3,0,0,0,3,2,0,0,0,0,1,1.5,1.5,68,0,1,1,1,0,0,1,3,3,2,0,1,1,2,0,0,4,3
5267,0,6,0,4,4,3,3,4,2,2,3,0,0,1,4,3,0,1,0,0,4,1.5,1.5,56,0,1,1,4,0,0,1,0,0,2,0,1,4,2,0,0,4,4
5268,0,4,2,3,2,3,3,4,2,2,3,0,1,1,4,4,1,1,1,1,0,1.5,1.5,60,0,1,3,3,2,0,2,3,3,1,0,0,2,0,1,0,3,1
5269,0,4,2,4,3,3,3,3,2,2,4,0,0,1,4,3,1,1,0,1,0,1.5,1.5,59,0,1,3,3,0,0,2,0,0,0,1,1,2,0,0,0,4,4
5270,1,4,2,4,4,4,4,3,2,2,3,0,0,1,4,3,1,1,1,1,0,1.5,1.5,73,0,1,3,3,0,0,2,2,3,0,0,1,1,0,1,0,3,3
5271,0,4,2,4,3,4,3,4,2,2,3,0,0,1,4,3,0,1,0,1,0,1.5,3.0,72,1,1,1,2,0,0,2,3,3,0,0,1,1,1,1,0,3,3
5272,0,4,2,3,4,3,4,3,3,2,3,0,0,1,4,3,0,1,0,1,1,1.5,1.5,69,0,1,2,2,2,0,2,2,3,2,0,1,1,1,1,0,3,3
5273,0,6,2,3,3,4,3,3,3,2,3,0,0,1,4,2,0,0,0,0,0,1.5,1.5,62,0,1,1,3,0,0,1,1,3,2,0,0,3,2,0,0,4,3
5274,0,4,2,3,4,3,4,3,2,2,4,0,0,1,4,4,0,1,0,1,0,1.5,3.0,66,0,2,3,2,0,0,1,2,1,2,0,1,1,1,1,0,3,1
5275,0,4,2,4,3,4,3,4,3,2,4,0,0,1,4,2,0,0,0,0,0,1.5,1.5,68,0,1,1,2,0,0,1,3,2,2,0,1,1,2,0,0,4,3
5276,1,4,2,4,4,3,3,3,2,2,3,0,0,1,2,4,1,1,1,1,0,1.5,1.5,70,0,1,1,3,0,0,2,2,3,2,0,1,2,0,1,0,3,1
5277,1,4,2,4,4,3,4,3,2,2,3,0,0,1,4,3,0,1,1,1,0,1.5,1.5,73,2,1,1,4,0,0,2,0,0,2,0,1,1,0,1,0,3,4
5278,0,4,2,4,4,2,3,3,2,2,4,0,0,1,3,3,0,1,0,1,0,1.5,1.5,68,1,2,3,3,0,0,2,2,3,2,0,1,1,1,1,0,3,3
5279,0,4,2,3,3,3,4,3,2,2,4,0,0,1,4,3,0,1,1,1,0,1.5,1.5,61,1,1,3,3,0,0,2,0,0,2,0,1,2,0,1,0,4,4
5280,0,4,2,4,4,3,3,3,2,2,3,0,0,1,4,3,1,1,1,1,0,1.5,1.5,68,0,2,3,2,0,0,3,2,2,2,1,1,2,0,1,0,4,1
5281,0,4,2,4,4,3,3,4,2,2,4,0,0,1,4,3,0,1,0,1,0,1.5,1.5,73,1,1,3,2,0,0,1,1,3,1,0,1,1,1,1,0,3,1
5282,1,4,2,4,3,4,4,4,2,2,4,1,0,1,4,3,1,1,0,1,0,1.5,1.5,68,2,1,3,3,0,0,2,0,0,2,0,1,2,0,1,0,4,4
